Step,Sequence,Sum,Choices
428329,"[ 0 -11 55 0 330 0 -462 0 165 55 11 1 ]",144,"0 - + 0 + 0 - 0 + + + + "
428503,"[ 0 -11 55 0 330 0 0 -330 165 -55 -11 1 ]",144,"0 - + 0 + 0 0 - + - - + "
428611,"[ 0 -11 55 0 330 0 0 0 -165 -55 -11 1 ]",144,"0 - + 0 + 0 0 0 - - - + "
428785,"[ 0 -11 55 0 -330 462 462 -330 -165 0 0 1 ]",144,"0 - + 0 - + + - - 0 0 + "
428908,"[ 0 -11 55 0 -330 462 -462 330 165 -55 -11 1 ]",144,"0 - + 0 - + - + + - - + "
429394,"[ 0 -11 55 0 -330 -462 462 330 165 -55 -11 1 ]",144,"0 - + 0 - - + + + - - + "
430609,"[ 0 -11 55 0 -330 0 0 330 165 -55 -11 1 ]",144,"0 - + 0 - 0 0 + + - - + "
431122,"[ 0 -11 55 0 0 462 -462 330 -165 -55 -11 1 ]",144,"0 - + 0 0 + - + - - - + "
431257,"[ 0 -11 55 0 0 462 -462 0 165 -55 -11 1 ]",144,"0 - + 0 0 + - 0 + - - + "
431608,"[ 0 -11 55 0 0 -462 462 330 -165 -55 -11 1 ]",144,"0 - + 0 0 - + + - - - + "
431743,"[ 0 -11 55 0 0 -462 462 0 165 -55 -11 1 ]",144,"0 - + 0 0 - + 0 + - - + "
432055,"[ 0 -11 55 0 0 -462 0 330 165 55 11 1 ]",144,"0 - + 0 0 - 0 + + + + + "
432541,"[ 0 -11 55 0 0 0 -462 330 165 55 11 1 ]",144,"0 - + 0 0 0 - + + + + + "
432823,"[ 0 -11 55 0 0 0 0 330 -165 -55 -11 1 ]",144,"0 - + 0 0 0 0 + - - - + "
432958,"[ 0 -11 55 0 0 0 0 0 165 -55 -11 1 ]",144,"0 - + 0 0 0 0 0 + - - + "
433408,"[ 0 -11 -55 165 330 462 -462 -330 0 55 -11 1 ]",144,"0 - - + + + - - 0 + - + "
433894,"[ 0 -11 -55 165 330 -462 462 -330 0 55 -11 1 ]",144,"0 - - + + - + - 0 + - + "
434287,"[ 0 -11 -55 165 330 -462 0 330 -165 0 11 1 ]",144,"0 - - + + - 0 + - 0 + + "
434422,"[ 0 -11 -55 165 330 -462 0 0 165 0 11 1 ]",144,"0 - - + + - 0 0 + 0 + + "
434773,"[ 0 -11 -55 165 330 0 -462 330 -165 0 11 1 ]",144,"0 - - + + 0 - + - 0 + + "
434908,"[ 0 -11 -55 165 330 0 -462 0 165 0 11 1 ]",144,"0 - - + + 0 - 0 + 0 + + "
435109,"[ 0 -11 -55 165 330 0 0 -330 0 55 -11 1 ]",144,"0 - - + + 0 0 - 0 + - + "
435337,"[ 0 -11 -55 165 -330 462 462 -330 -165 -55 0 1 ]",144,"0 - - + - + + - - - 0 + "
435514,"[ 0 -11 -55 165 -330 462 -462 330 0 55 -11 1 ]",144,"0 - - + - + - + 0 + - + "
436000,"[ 0 -11 -55 165 -330 -462 462 330 0 55 -11 1 ]",144,"0 - - + - - + + 0 + - + "
437215,"[ 0 -11 -55 165 -330 0 0 330 0 55 -11 1 ]",144,"0 - - + - 0 0 + 0 + - + "
437863,"[ 0 -11 -55 165 0 462 -462 0 0 55 -11 1 ]",144,"0 - - + 0 + - 0 0 + - + "
438349,"[ 0 -11 -55 165 0 -462 462 0 0 55 -11 1 ]",144,"0 - - + 0 - + 0 0 + - + "
438634,"[ 0 -11 -55 165 0 -462 0 330 165 0 11 1 ]",144,"0 - - + 0 - 0 + + 0 + + "
439120,"[ 0 -11 -55 165 0 0 -462 330 165 0 11 1 ]",144,"0 - - + 0 0 - + + 0 + + "
439564,"[ 0 -11 -55 165 0 0 0 0 0 55 -11 1 ]",144,"0 - - + 0 0 0 0 0 + - + "
440050,"[ 0 -11 -55 -165 330 462 -462 0 0 55 -11 1 ]",144,"0 - - - + + - 0 0 + - + "
440536,"[ 0 -11 -55 -165 330 -462 462 0 0 55 -11 1 ]",144,"0 - - - + - + 0 0 + - + "
440821,"[ 0 -11 -55 -165 330 -462 0 330 165 0 11 1 ]",144,"0 - - - + - 0 + + 0 + + "
441307,"[ 0 -11 -55 -165 330 0 -462 330 165 0 11 1 ]",144,"0 - - - + 0 - + + 0 + + "
441751,"[ 0 -11 -55 -165 330 0 0 0 0 55 -11 1 ]",144,"0 - - - + 0 0 0 0 + - + "
441871,"[ 0 -11 -55 -165 -330 462 462 -330 165 -55 0 1 ]",144,"0 - - - - + + - + - 0 + "
441979,"[ 0 -11 -55 -165 -330 462 462 0 -165 -55 0 1 ]",144,"0 - - - - + + 0 - - 0 + "
444085,"[ 0 -11 -55 -165 0 462 462 -330 -165 -55 0 1 ]",144,"0 - - - 0 + + - - - 0 + "
444262,"[ 0 -11 -55 -165 0 462 -462 330 0 55 -11 1 ]",144,"0 - - - 0 + - + 0 + - + "
444748,"[ 0 -11 -55 -165 0 -462 462 330 0 55 -11 1 ]",144,"0 - - - 0 - + + 0 + - + "
445963,"[ 0 -11 -55 -165 0 0 0 330 0 55 -11 1 ]",144,"0 - - - 0 0 0 + 0 + - + "
446476,"[ 0 -11 -55 0 330 462 -462 -330 165 55 -11 1 ]",144,"0 - - 0 + + - - + + - + "
446584,"[ 0 -11 -55 0 330 462 -462 0 -165 55 -11 1 ]",144,"0 - - 0 + + - 0 - + - + "
446962,"[ 0 -11 -55 0 330 -462 462 -330 165 55 -11 1 ]",144,"0 - - 0 + - + - + + - + "
447070,"[ 0 -11 -55 0 330 -462 462 0 -165 55 -11 1 ]",144,"0 - - 0 + - + 0 - + - + "
447436,"[ 0 -11 -55 0 330 -462 0 330 0 0 11 1 ]",144,"0 - - 0 + - 0 + 0 0 + + "
447922,"[ 0 -11 -55 0 330 0 -462 330 0 0 11 1 ]",144,"0 - - 0 + 0 - + 0 0 + + "
448177,"[ 0 -11 -55 0 330 0 0 -330 165 55 -11 1 ]",144,"0 - - 0 + 0 0 - + + - + "
448285,"[ 0 -11 -55 0 330 0 0 0 -165 55 -11 1 ]",144,"0 - - 0 + 0 0 0 - + - + "
448486,"[ 0 -11 -55 0 -330 462 462 -330 0 -55 0 1 ]",144,"0 - - 0 - + + - 0 - 0 + "
448582,"[ 0 -11 -55 0 -330 462 -462 330 165 55 -11 1 ]",144,"0 - - 0 - + - + + + - + "
449068,"[ 0 -11 -55 0 -330 -462 462 330 165 55 -11 1 ]",144,"0 - - 0 - - + + + + - + "
450283,"[ 0 -11 -55 0 -330 0 0 330 165 55 -11 1 ]",144,"0 - - 0 - 0 0 + + + - + "
450796,"[ 0 -11 -55 0 0 462 -462 330 -165 55 -11 1 ]",144,"0 - - 0 0 + - + - + - + "
450931,"[ 0 -11 -55 0 0 462 -462 0 165 55 -11 1 ]",144,"0 - - 0 0 + - 0 + + - + "
451282,"[ 0 -11 -55 0 0 -462 462 330 -165 55 -11 1 ]",144,"0 - - 0 0 - + + - + - + "
451417,"[ 0 -11 -55 0 0 -462 462 0 165 55 -11 1 ]",144,"0 - - 0 0 - + 0 + + - + "
452497,"[ 0 -11 -55 0 0 0 0 330 -165 55 -11 1 ]",144,"0 - - 0 0 0 0 + - + - + "
452632,"[ 0 -11 -55 0 0 0 0 0 165 55 -11 1 ]",144,"0 - - 0 0 0 0 0 + + - + "
453109,"[ 0 -11 0 165 330 462 -462 -330 0 0 -11 1 ]",144,"0 - 0 + + + - - 0 0 - + "
453595,"[ 0 -11 0 165 330 -462 462 -330 0 0 -11 1 ]",144,"0 - 0 + + - + - 0 0 - + "
453961,"[ 0 -11 0 165 330 -462 0 330 -165 -55 11 1 ]",144,"0 - 0 + + - 0 + - - + + "
454096,"[ 0 -11 0 165 330 -462 0 0 165 -55 11 1 ]",144,"0 - 0 + + - 0 0 + - + + "
454447,"[ 0 -11 0 165 330 0 -462 330 -165 -55 11 1 ]",144,"0 - 0 + + 0 - + - - + + "
454582,"[ 0 -11 0 165 330 0 -462 0 165 -55 11 1 ]",144,"0 - 0 + + 0 - 0 + - + + "
454810,"[ 0 -11 0 165 330 0 0 -330 0 0 -11 1 ]",144,"0 - 0 + + 0 0 - 0 0 - + "
455215,"[ 0 -11 0 165 -330 462 -462 330 0 0 -11 1 ]",144,"0 - 0 + - + - + 0 0 - + "
455701,"[ 0 -11 0 165 -330 -462 462 330 0 0 -11 1 ]",144,"0 - 0 + - - + + 0 0 - + "
456916,"[ 0 -11 0 165 -330 0 0 330 0 0 -11 1 ]",144,"0 - 0 + - 0 0 + 0 0 - + "
457564,"[ 0 -11 0 165 0 462 -462 0 0 0 -11 1 ]",144,"0 - 0 + 0 + - 0 0 0 - + "
458050,"[ 0 -11 0 165 0 -462 462 0 0 0 -11 1 ]",144,"0 - 0 + 0 - + 0 0 0 - + "
458308,"[ 0 -11 0 165 0 -462 0 330 165 -55 11 1 ]",144,"0 - 0 + 0 - 0 + + - + + "
458794,"[ 0 -11 0 165 0 0 -462 330 165 -55 11 1 ]",144,"0 - 0 + 0 0 - + + - + + "
459265,"[ 0 -11 0 165 0 0 0 0 0 0 -11 1 ]",144,"0 - 0 + 0 0 0 0 0 0 - + "
459751,"[ 0 -11 0 -165 330 462 -462 0 0 0 -11 1 ]",144,"0 - 0 - + + - 0 0 0 - + "
460237,"[ 0 -11 0 -165 330 -462 462 0 0 0 -11 1 ]",144,"0 - 0 - + - + 0 0 0 - + "
460495,"[ 0 -11 0 -165 330 -462 0 330 165 -55 11 1 ]",144,"0 - 0 - + - 0 + + - + + "
460981,"[ 0 -11 0 -165 330 0 -462 330 165 -55 11 1 ]",144,"0 - 0 - + 0 - + + - + + "
461452,"[ 0 -11 0 -165 330 0 0 0 0 0 -11 1 ]",144,"0 - 0 - + 0 0 0 0 0 - + "
461599,"[ 0 -11 0 -165 -330 462 462 -330 0 55 0 1 ]",144,"0 - 0 - - + + - 0 + 0 + "
463963,"[ 0 -11 0 -165 0 462 -462 330 0 0 -11 1 ]",144,"0 - 0 - 0 + - + 0 0 - + "
464449,"[ 0 -11 0 -165 0 -462 462 330 0 0 -11 1 ]",144,"0 - 0 - 0 - + + 0 0 - + "
465664,"[ 0 -11 0 -165 0 0 0 330 0 0 -11 1 ]",144,"0 - 0 - 0 0 0 + 0 0 - + "
466177,"[ 0 -11 0 0 330 462 -462 -330 165 0 -11 1 ]",144,"0 - 0 0 + + - - + 0 - + "
466285,"[ 0 -11 0 0 330 462 -462 0 -165 0 -11 1 ]",144,"0 - 0 0 + + - 0 - 0 - + "
466663,"[ 0 -11 0 0 330 -462 462 -330 165 0 -11 1 ]",144,"0 - 0 0 + - + - + 0 - + "
466771,"[ 0 -11 0 0 330 -462 462 0 -165 0 -11 1 ]",144,"0 - 0 0 + - + 0 - 0 - + "
467110,"[ 0 -11 0 0 330 -462 0 330 0 -55 11 1 ]",144,"0 - 0 0 + - 0 + 0 - + + "
467596,"[ 0 -11 0 0 330 0 -462 330 0 -55 11 1 ]",144,"0 - 0 0 + 0 - + 0 - + + "
467878,"[ 0 -11 0 0 330 0 0 -330 165 0 -11 1 ]",144,"0 - 0 0 + 0 0 - + 0 - + "
467986,"[ 0 -11 0 0 330 0 0 0 -165 0 -11 1 ]",144,"0 - 0 0 + 0 0 0 - 0 - + "
468133,"[ 0 -11 0 0 -330 462 462 -330 -165 55 0 1 ]",144,"0 - 0 0 - + + - - + 0 + "
468283,"[ 0 -11 0 0 -330 462 -462 330 165 0 -11 1 ]",144,"0 - 0 0 - + - + + 0 - + "
468769,"[ 0 -11 0 0 -330 -462 462 330 165 0 -11 1 ]",144,"0 - 0 0 - - + + + 0 - + "
469984,"[ 0 -11 0 0 -330 0 0 330 165 0 -11 1 ]",144,"0 - 0 0 - 0 0 + + 0 - + "
470497,"[ 0 -11 0 0 0 462 -462 330 -165 0 -11 1 ]",144,"0 - 0 0 0 + - + - 0 - + "
470632,"[ 0 -11 0 0 0 462 -462 0 165 0 -11 1 ]",144,"0 - 0 0 0 + - 0 + 0 - + "
470983,"[ 0 -11 0 0 0 -462 462 330 -165 0 -11 1 ]",144,"0 - 0 0 0 - + + - 0 - + "
471118,"[ 0 -11 0 0 0 -462 462 0 165 0 -11 1 ]",144,"0 - 0 0 0 - + 0 + 0 - + "
472198,"[ 0 -11 0 0 0 0 0 330 -165 0 -11 1 ]",144,"0 - 0 0 0 0 0 + - 0 - + "
472333,"[ 0 -11 0 0 0 0 0 0 165 0 -11 1 ]",144,"0 - 0 0 0 0 0 0 + 0 - + "
473830,"[ 0 0 55 165 330 -462 0 0 0 55 0 1 ]",144,"0 0 + + + - 0 0 0 + 0 + "
474316,"[ 0 0 55 165 330 0 -462 0 0 55 0 1 ]",144,"0 0 + + + 0 - 0 0 + 0 + "
475156,"[ 0 0 55 165 -330 462 0 -330 165 -55 11 1 ]",144,"0 0 + + - + 0 - + - + + "
475264,"[ 0 0 55 165 -330 462 0 0 -165 -55 11 1 ]",144,"0 0 + + - + 0 0 - - + + "
476128,"[ 0 0 55 165 -330 0 462 -330 165 -55 11 1 ]",144,"0 0 + + - 0 + - + - + + "
476236,"[ 0 0 55 165 -330 0 462 0 -165 -55 11 1 ]",144,"0 0 + + - 0 + 0 - - + + "
477370,"[ 0 0 55 165 0 462 0 -330 -165 -55 11 1 ]",144,"0 0 + + 0 + 0 - - - + + "
478042,"[ 0 0 55 165 0 -462 0 330 0 55 0 1 ]",144,"0 0 + + 0 - 0 + 0 + 0 + "
478342,"[ 0 0 55 165 0 0 462 -330 -165 -55 11 1 ]",144,"0 0 + + 0 0 + - - - + + "
478528,"[ 0 0 55 165 0 0 -462 330 0 55 0 1 ]",144,"0 0 + + 0 0 - + 0 + 0 + "
479557,"[ 0 0 55 -165 330 462 0 -330 -165 -55 11 1 ]",144,"0 0 + - + + 0 - - - + + "
480229,"[ 0 0 55 -165 330 -462 0 330 0 55 0 1 ]",144,"0 0 + - + - 0 + 0 + 0 + "
480529,"[ 0 0 55 -165 330 0 462 -330 -165 -55 11 1 ]",144,"0 0 + - + 0 + - - - + + "
480715,"[ 0 0 55 -165 330 0 -462 330 0 55 0 1 ]",144,"0 0 + - + 0 - + 0 + 0 + "
481297,"[ 0 0 55 -165 -330 462 462 -330 0 0 -11 1 ]",144,"0 0 + - - + + - 0 0 - + "
481663,"[ 0 0 55 -165 -330 462 0 330 -165 -55 11 1 ]",144,"0 0 + - - + 0 + - - + + "
481798,"[ 0 0 55 -165 -330 462 0 0 165 -55 11 1 ]",144,"0 0 + - - + 0 0 + - + + "
482635,"[ 0 0 55 -165 -330 0 462 330 -165 -55 11 1 ]",144,"0 0 + - - 0 + + - - + + "
482770,"[ 0 0 55 -165 -330 0 462 0 165 -55 11 1 ]",144,"0 0 + - - 0 + 0 + - + + "
483904,"[ 0 0 55 -165 0 462 0 -330 165 -55 11 1 ]",144,"0 0 + - 0 + 0 - + - + + "
484012,"[ 0 0 55 -165 0 462 0 0 -165 -55 11 1 ]",144,"0 0 + - 0 + 0 0 - - + + "
484876,"[ 0 0 55 -165 0 0 462 -330 165 -55 11 1 ]",144,"0 0 + - 0 0 + - + - + + "
484984,"[ 0 0 55 -165 0 0 462 0 -165 -55 11 1 ]",144,"0 0 + - 0 0 + 0 - - + + "
486763,"[ 0 0 55 0 330 -462 0 330 -165 55 0 1 ]",144,"0 0 + 0 + - 0 + - + 0 + "
486898,"[ 0 0 55 0 330 -462 0 0 165 55 0 1 ]",144,"0 0 + 0 + - 0 0 + + 0 + "
487249,"[ 0 0 55 0 330 0 -462 330 -165 55 0 1 ]",144,"0 0 + 0 + 0 - + - + 0 + "
487384,"[ 0 0 55 0 330 0 -462 0 165 55 0 1 ]",144,"0 0 + 0 + 0 - 0 + + 0 + "
487831,"[ 0 0 55 0 -330 462 462 -330 -165 0 -11 1 ]",144,"0 0 + 0 - + + - - 0 - + "
488413,"[ 0 0 55 0 -330 462 0 0 0 -55 11 1 ]",144,"0 0 + 0 - + 0 0 0 - + + "
489385,"[ 0 0 55 0 -330 0 462 0 0 -55 11 1 ]",144,"0 0 + 0 - 0 + 0 0 - + + "
490519,"[ 0 0 55 0 0 462 0 -330 0 -55 11 1 ]",144,"0 0 + 0 0 + 0 - 0 - + + "
491110,"[ 0 0 55 0 0 -462 0 330 165 55 0 1 ]",144,"0 0 + 0 0 - 0 + + + 0 + "
491491,"[ 0 0 55 0 0 0 462 -330 0 -55 11 1 ]",144,"0 0 + 0 0 0 + - 0 - + + "
491596,"[ 0 0 55 0 0 0 -462 330 165 55 0 1 ]",144,"0 0 + 0 0 0 - + + + 0 + "
493342,"[ 0 0 -55 165 330 -462 0 330 -165 0 0 1 ]",144,"0 0 - + + - 0 + - 0 0 + "
493477,"[ 0 0 -55 165 330 -462 0 0 165 0 0 1 ]",144,"0 0 - + + - 0 0 + 0 0 + "
493828,"[ 0 0 -55 165 330 0 -462 330 -165 0 0 1 ]",144,"0 0 - + + 0 - + - 0 0 + "
493963,"[ 0 0 -55 165 330 0 -462 0 165 0 0 1 ]",144,"0 0 - + + 0 - 0 + 0 0 + "
494383,"[ 0 0 -55 165 -330 462 462 -330 -165 -55 -11 1 ]",144,"0 0 - + - + + - - - - + "
494830,"[ 0 0 -55 165 -330 462 0 -330 165 55 11 1 ]",144,"0 0 - + - + 0 - + + + + "
494938,"[ 0 0 -55 165 -330 462 0 0 -165 55 11 1 ]",144,"0 0 - + - + 0 0 - + + + "
495802,"[ 0 0 -55 165 -330 0 462 -330 165 55 11 1 ]",144,"0 0 - + - 0 + - + + + + "
495910,"[ 0 0 -55 165 -330 0 462 0 -165 55 11 1 ]",144,"0 0 - + - 0 + 0 - + + + "
497044,"[ 0 0 -55 165 0 462 0 -330 -165 55 11 1 ]",144,"0 0 - + 0 + 0 - - + + + "
497689,"[ 0 0 -55 165 0 -462 0 330 165 0 0 1 ]",144,"0 0 - + 0 - 0 + + 0 0 + "
498016,"[ 0 0 -55 165 0 0 462 -330 -165 55 11 1 ]",144,"0 0 - + 0 0 + - - + + + "
498175,"[ 0 0 -55 165 0 0 -462 330 165 0 0 1 ]",144,"0 0 - + 0 0 - + + 0 0 + "
499231,"[ 0 0 -55 -165 330 462 0 -330 -165 55 11 1 ]",144,"0 0 - - + + 0 - - + + + "
499876,"[ 0 0 -55 -165 330 -462 0 330 165 0 0 1 ]",144,"0 0 - - + - 0 + + 0 0 + "
500203,"[ 0 0 -55 -165 330 0 462 -330 -165 55 11 1 ]",144,"0 0 - - + 0 + - - + + + "
500362,"[ 0 0 -55 -165 330 0 -462 330 165 0 0 1 ]",144,"0 0 - - + 0 - + + 0 0 + "
500917,"[ 0 0 -55 -165 -330 462 462 -330 165 -55 -11 1 ]",144,"0 0 - - - + + - + - - + "
501025,"[ 0 0 -55 -165 -330 462 462 0 -165 -55 -11 1 ]",144,"0 0 - - - + + 0 - - - + "
501337,"[ 0 0 -55 -165 -330 462 0 330 -165 55 11 1 ]",144,"0 0 - - - + 0 + - + + + "
501472,"[ 0 0 -55 -165 -330 462 0 0 165 55 11 1 ]",144,"0 0 - - - + 0 0 + + + + "
502309,"[ 0 0 -55 -165 -330 0 462 330 -165 55 11 1 ]",144,"0 0 - - - 0 + + - + + + "
502444,"[ 0 0 -55 -165 -330 0 462 0 165 55 11 1 ]",144,"0 0 - - - 0 + 0 + + + + "
503131,"[ 0 0 -55 -165 0 462 462 -330 -165 -55 -11 1 ]",144,"0 0 - - 0 + + - - - - + "
503578,"[ 0 0 -55 -165 0 462 0 -330 165 55 11 1 ]",144,"0 0 - - 0 + 0 - + + + + "
503686,"[ 0 0 -55 -165 0 462 0 0 -165 55 11 1 ]",144,"0 0 - - 0 + 0 0 - + + + "
504550,"[ 0 0 -55 -165 0 0 462 -330 165 55 11 1 ]",144,"0 0 - - 0 0 + - + + + + "
504658,"[ 0 0 -55 -165 0 0 462 0 -165 55 11 1 ]",144,"0 0 - - 0 0 + 0 - + + + "
506491,"[ 0 0 -55 0 330 -462 0 330 0 0 0 1 ]",144,"0 0 - 0 + - 0 + 0 0 0 + "
506977,"[ 0 0 -55 0 330 0 -462 330 0 0 0 1 ]",144,"0 0 - 0 + 0 - + 0 0 0 + "
507532,"[ 0 0 -55 0 -330 462 462 -330 0 -55 -11 1 ]",144,"0 0 - 0 - + + - 0 - - + "
508087,"[ 0 0 -55 0 -330 462 0 0 0 55 11 1 ]",144,"0 0 - 0 - + 0 0 0 + + + "
509059,"[ 0 0 -55 0 -330 0 462 0 0 55 11 1 ]",144,"0 0 - 0 - 0 + 0 0 + + + "
510193,"[ 0 0 -55 0 0 462 0 -330 0 55 11 1 ]",144,"0 0 - 0 0 + 0 - 0 + + + "
511165,"[ 0 0 -55 0 0 0 462 -330 0 55 11 1 ]",144,"0 0 - 0 0 0 + - 0 + + + "
513016,"[ 0 0 0 165 330 -462 0 330 -165 -55 0 1 ]",144,"0 0 0 + + - 0 + - - 0 + "
513151,"[ 0 0 0 165 330 -462 0 0 165 -55 0 1 ]",144,"0 0 0 + + - 0 0 + - 0 + "
513502,"[ 0 0 0 165 330 0 -462 330 -165 -55 0 1 ]",144,"0 0 0 + + 0 - + - - 0 + "
513637,"[ 0 0 0 165 330 0 -462 0 165 -55 0 1 ]",144,"0 0 0 + + 0 - 0 + - 0 + "
514531,"[ 0 0 0 165 -330 462 0 -330 165 0 11 1 ]",144,"0 0 0 + - + 0 - + 0 + + "
514639,"[ 0 0 0 165 -330 462 0 0 -165 0 11 1 ]",144,"0 0 0 + - + 0 0 - 0 + + "
515503,"[ 0 0 0 165 -330 0 462 -330 165 0 11 1 ]",144,"0 0 0 + - 0 + - + 0 + + "
515611,"[ 0 0 0 165 -330 0 462 0 -165 0 11 1 ]",144,"0 0 0 + - 0 + 0 - 0 + + "
516745,"[ 0 0 0 165 0 462 0 -330 -165 0 11 1 ]",144,"0 0 0 + 0 + 0 - - 0 + + "
517363,"[ 0 0 0 165 0 -462 0 330 165 -55 0 1 ]",144,"0 0 0 + 0 - 0 + + - 0 + "
517717,"[ 0 0 0 165 0 0 462 -330 -165 0 11 1 ]",144,"0 0 0 + 0 0 + - - 0 + + "
517849,"[ 0 0 0 165 0 0 -462 330 165 -55 0 1 ]",144,"0 0 0 + 0 0 - + + - 0 + "
518932,"[ 0 0 0 -165 330 462 0 -330 -165 0 11 1 ]",144,"0 0 0 - + + 0 - - 0 + + "
519550,"[ 0 0 0 -165 330 -462 0 330 165 -55 0 1 ]",144,"0 0 0 - + - 0 + + - 0 + "
519904,"[ 0 0 0 -165 330 0 462 -330 -165 0 11 1 ]",144,"0 0 0 - + 0 + - - 0 + + "
520036,"[ 0 0 0 -165 330 0 -462 330 165 -55 0 1 ]",144,"0 0 0 - + 0 - + + - 0 + "
520645,"[ 0 0 0 -165 -330 462 462 -330 0 55 -11 1 ]",144,"0 0 0 - - + + - 0 + - + "
521038,"[ 0 0 0 -165 -330 462 0 330 -165 0 11 1 ]",144,"0 0 0 - - + 0 + - 0 + + "
521173,"[ 0 0 0 -165 -330 462 0 0 165 0 11 1 ]",144,"0 0 0 - - + 0 0 + 0 + + "
522010,"[ 0 0 0 -165 -330 0 462 330 -165 0 11 1 ]",144,"0 0 0 - - 0 + + - 0 + + "
522145,"[ 0 0 0 -165 -330 0 462 0 165 0 11 1 ]",144,"0 0 0 - - 0 + 0 + 0 + + "
523279,"[ 0 0 0 -165 0 462 0 -330 165 0 11 1 ]",144,"0 0 0 - 0 + 0 - + 0 + + "
523387,"[ 0 0 0 -165 0 462 0 0 -165 0 11 1 ]",144,"0 0 0 - 0 + 0 0 - 0 + + "
524251,"[ 0 0 0 -165 0 0 462 -330 165 0 11 1 ]",144,"0 0 0 - 0 0 + - + 0 + + "
524359,"[ 0 0 0 -165 0 0 462 0 -165 0 11 1 ]",144,"0 0 0 - 0 0 + 0 - 0 + + "
526165,"[ 0 0 0 0 330 -462 0 330 0 -55 0 1 ]",144,"0 0 0 0 + - 0 + 0 - 0 + "
526651,"[ 0 0 0 0 330 0 -462 330 0 -55 0 1 ]",144,"0 0 0 0 + 0 - + 0 - 0 + "
527179,"[ 0 0 0 0 -330 462 462 -330 -165 55 -11 1 ]",144,"0 0 0 0 - + + - - + - + "
527788,"[ 0 0 0 0 -330 462 0 0 0 0 11 1 ]",144,"0 0 0 0 - + 0 0 0 0 + + "
528760,"[ 0 0 0 0 -330 0 462 0 0 0 11 1 ]",144,"0 0 0 0 - 0 + 0 0 0 + + "
529894,"[ 0 0 0 0 0 462 0 -330 0 0 11 1 ]",144,"0 0 0 0 0 + 0 - 0 0 + + "
530866,"[ 0 0 0 0 0 0 462 -330 0 0 11 1 ]",144,"0 0 0 0 0 0 + - 0 0 + + "
