Step,Sequence,Sum,Choices
252415,"[ 0 0 55 -165 0 0 462 -330 165 -55 11 1 ]",144,"0 0 + - 0 0 + - + - + + "
253897,"[ 0 0 55 -165 -330 462 462 -330 0 0 -11 1 ]",144,"0 0 + - - + + - 0 0 - + "
254008,"[ 0 0 55 -165 -330 462 0 330 -165 -55 11 1 ]",144,"0 0 + - - + 0 + - - + + "
254035,"[ 0 0 55 -165 -330 462 0 0 165 -55 11 1 ]",144,"0 0 + - - + 0 0 + - + + "
254494,"[ 0 0 55 -165 -330 0 462 330 -165 -55 11 1 ]",144,"0 0 + - - 0 + + - - + + "
254521,"[ 0 0 55 -165 -330 0 462 0 165 -55 11 1 ]",144,"0 0 + - - 0 + 0 + - + + "
257170,"[ 0 0 0 165 330 0 -462 330 -165 -55 0 1 ]",144,"0 0 0 + + 0 - + - - 0 + "
257197,"[ 0 0 0 165 330 0 -462 0 165 -55 0 1 ]",144,"0 0 0 + + 0 - 0 + - 0 + "
257656,"[ 0 0 0 165 330 -462 0 330 -165 -55 0 1 ]",144,"0 0 0 + + - 0 + - - 0 + "
257683,"[ 0 0 0 165 330 -462 0 0 165 -55 0 1 ]",144,"0 0 0 + + - 0 0 + - 0 + "
258535,"[ 0 0 0 165 0 462 0 -330 -165 0 11 1 ]",144,"0 0 0 + 0 + 0 - - 0 + + "
259021,"[ 0 0 0 165 0 0 462 -330 -165 0 11 1 ]",144,"0 0 0 + 0 0 + - - 0 + + "
259303,"[ 0 0 0 165 0 0 -462 330 165 -55 0 1 ]",144,"0 0 0 + 0 0 - + + - 0 + "
259789,"[ 0 0 0 165 0 -462 0 330 165 -55 0 1 ]",144,"0 0 0 + 0 - 0 + + - 0 + "
260641,"[ 0 0 0 165 -330 462 0 0 -165 0 11 1 ]",144,"0 0 0 + - + 0 0 - 0 + + "
260668,"[ 0 0 0 165 -330 462 0 -330 165 0 11 1 ]",144,"0 0 0 + - + 0 - + 0 + + "
261127,"[ 0 0 0 165 -330 0 462 0 -165 0 11 1 ]",144,"0 0 0 + - 0 + 0 - 0 + + "
261154,"[ 0 0 0 165 -330 0 462 -330 165 0 11 1 ]",144,"0 0 0 + - 0 + - + 0 + + "
263704,"[ 0 0 0 0 330 0 -462 330 0 -55 0 1 ]",144,"0 0 0 0 + 0 - + 0 - 0 + "
264190,"[ 0 0 0 0 330 -462 0 330 0 -55 0 1 ]",144,"0 0 0 0 + - 0 + 0 - 0 + "
265069,"[ 0 0 0 0 0 462 0 -330 0 0 11 1 ]",144,"0 0 0 0 0 + 0 - 0 0 + + "
265555,"[ 0 0 0 0 0 0 462 -330 0 0 11 1 ]",144,"0 0 0 0 0 0 + - 0 0 + + "
267037,"[ 0 0 0 0 -330 462 462 -330 -165 55 -11 1 ]",144,"0 0 0 0 - + + - - + - + "
267175,"[ 0 0 0 0 -330 462 0 0 0 0 11 1 ]",144,"0 0 0 0 - + 0 0 0 0 + + "
267661,"[ 0 0 0 0 -330 0 462 0 0 0 11 1 ]",144,"0 0 0 0 - 0 + 0 0 0 + + "
269470,"[ 0 0 0 -165 330 462 0 -330 -165 0 11 1 ]",144,"0 0 0 - + + 0 - - 0 + + "
269956,"[ 0 0 0 -165 330 0 462 -330 -165 0 11 1 ]",144,"0 0 0 - + 0 + - - 0 + + "
270238,"[ 0 0 0 -165 330 0 -462 330 165 -55 0 1 ]",144,"0 0 0 - + 0 - + + - 0 + "
270724,"[ 0 0 0 -165 330 -462 0 330 165 -55 0 1 ]",144,"0 0 0 - + - 0 + + - 0 + "
271576,"[ 0 0 0 -165 0 462 0 0 -165 0 11 1 ]",144,"0 0 0 - 0 + 0 0 - 0 + + "
271603,"[ 0 0 0 -165 0 462 0 -330 165 0 11 1 ]",144,"0 0 0 - 0 + 0 - + 0 + + "
272062,"[ 0 0 0 -165 0 0 462 0 -165 0 11 1 ]",144,"0 0 0 - 0 0 + 0 - 0 + + "
272089,"[ 0 0 0 -165 0 0 462 -330 165 0 11 1 ]",144,"0 0 0 - 0 0 + - + 0 + + "
273571,"[ 0 0 0 -165 -330 462 462 -330 0 55 -11 1 ]",144,"0 0 0 - - + + - 0 + - + "
273682,"[ 0 0 0 -165 -330 462 0 330 -165 0 11 1 ]",144,"0 0 0 - - + 0 + - 0 + + "
273709,"[ 0 0 0 -165 -330 462 0 0 165 0 11 1 ]",144,"0 0 0 - - + 0 0 + 0 + + "
274168,"[ 0 0 0 -165 -330 0 462 330 -165 0 11 1 ]",144,"0 0 0 - - 0 + + - 0 + + "
274195,"[ 0 0 0 -165 -330 0 462 0 165 0 11 1 ]",144,"0 0 0 - - 0 + 0 + 0 + + "
276844,"[ 0 0 -55 165 330 0 -462 330 -165 0 0 1 ]",144,"0 0 - + + 0 - + - 0 0 + "
276871,"[ 0 0 -55 165 330 0 -462 0 165 0 0 1 ]",144,"0 0 - + + 0 - 0 + 0 0 + "
277330,"[ 0 0 -55 165 330 -462 0 330 -165 0 0 1 ]",144,"0 0 - + + - 0 + - 0 0 + "
277357,"[ 0 0 -55 165 330 -462 0 0 165 0 0 1 ]",144,"0 0 - + + - 0 0 + 0 0 + "
278209,"[ 0 0 -55 165 0 462 0 -330 -165 55 11 1 ]",144,"0 0 - + 0 + 0 - - + + + "
278695,"[ 0 0 -55 165 0 0 462 -330 -165 55 11 1 ]",144,"0 0 - + 0 0 + - - + + + "
278977,"[ 0 0 -55 165 0 0 -462 330 165 0 0 1 ]",144,"0 0 - + 0 0 - + + 0 0 + "
279463,"[ 0 0 -55 165 0 -462 0 330 165 0 0 1 ]",144,"0 0 - + 0 - 0 + + 0 0 + "
280177,"[ 0 0 -55 165 -330 462 462 -330 -165 -55 -11 1 ]",144,"0 0 - + - + + - - - - + "
280315,"[ 0 0 -55 165 -330 462 0 0 -165 55 11 1 ]",144,"0 0 - + - + 0 0 - + + + "
280342,"[ 0 0 -55 165 -330 462 0 -330 165 55 11 1 ]",144,"0 0 - + - + 0 - + + + + "
280801,"[ 0 0 -55 165 -330 0 462 0 -165 55 11 1 ]",144,"0 0 - + - 0 + 0 - + + + "
280828,"[ 0 0 -55 165 -330 0 462 -330 165 55 11 1 ]",144,"0 0 - + - 0 + - + + + + "
283378,"[ 0 0 -55 0 330 0 -462 330 0 0 0 1 ]",144,"0 0 - 0 + 0 - + 0 0 0 + "
283864,"[ 0 0 -55 0 330 -462 0 330 0 0 0 1 ]",144,"0 0 - 0 + - 0 + 0 0 0 + "
284743,"[ 0 0 -55 0 0 462 0 -330 0 55 11 1 ]",144,"0 0 - 0 0 + 0 - 0 + + + "
285229,"[ 0 0 -55 0 0 0 462 -330 0 55 11 1 ]",144,"0 0 - 0 0 0 + - 0 + + + "
286711,"[ 0 0 -55 0 -330 462 462 -330 0 -55 -11 1 ]",144,"0 0 - 0 - + + - 0 - - + "
286849,"[ 0 0 -55 0 -330 462 0 0 0 55 11 1 ]",144,"0 0 - 0 - + 0 0 0 + + + "
287335,"[ 0 0 -55 0 -330 0 462 0 0 55 11 1 ]",144,"0 0 - 0 - 0 + 0 0 + + + "
289144,"[ 0 0 -55 -165 330 462 0 -330 -165 55 11 1 ]",144,"0 0 - - + + 0 - - + + + "
289630,"[ 0 0 -55 -165 330 0 462 -330 -165 55 11 1 ]",144,"0 0 - - + 0 + - - + + + "
289912,"[ 0 0 -55 -165 330 0 -462 330 165 0 0 1 ]",144,"0 0 - - + 0 - + + 0 0 + "
290398,"[ 0 0 -55 -165 330 -462 0 330 165 0 0 1 ]",144,"0 0 - - + - 0 + + 0 0 + "
291112,"[ 0 0 -55 -165 0 462 462 -330 -165 -55 -11 1 ]",144,"0 0 - - 0 + + - - - - + "
291250,"[ 0 0 -55 -165 0 462 0 0 -165 55 11 1 ]",144,"0 0 - - 0 + 0 0 - + + + "
291277,"[ 0 0 -55 -165 0 462 0 -330 165 55 11 1 ]",144,"0 0 - - 0 + 0 - + + + + "
291736,"[ 0 0 -55 -165 0 0 462 0 -165 55 11 1 ]",144,"0 0 - - 0 0 + 0 - + + + "
291763,"[ 0 0 -55 -165 0 0 462 -330 165 55 11 1 ]",144,"0 0 - - 0 0 + - + + + + "
293218,"[ 0 0 -55 -165 -330 462 462 0 -165 -55 -11 1 ]",144,"0 0 - - - + + 0 - - - + "
293245,"[ 0 0 -55 -165 -330 462 462 -330 165 -55 -11 1 ]",144,"0 0 - - - + + - + - - + "
293356,"[ 0 0 -55 -165 -330 462 0 330 -165 55 11 1 ]",144,"0 0 - - - + 0 + - + + + "
293383,"[ 0 0 -55 -165 -330 462 0 0 165 55 11 1 ]",144,"0 0 - - - + 0 0 + + + + "
293842,"[ 0 0 -55 -165 -330 0 462 330 -165 55 11 1 ]",144,"0 0 - - - 0 + + - + + + "
293869,"[ 0 0 -55 -165 -330 0 462 0 165 55 11 1 ]",144,"0 0 - - - 0 + 0 + + + + "
295945,"[ 0 -11 55 165 330 462 -462 -330 0 -55 -11 1 ]",144,"0 - + + + + - - 0 - - + "
296431,"[ 0 -11 55 165 330 0 0 -330 0 -55 -11 1 ]",144,"0 - + + + 0 0 - 0 - - + "
296569,"[ 0 -11 55 165 330 0 -462 0 0 55 11 1 ]",144,"0 - + + + 0 - 0 0 + + + "
296917,"[ 0 -11 55 165 330 -462 462 -330 0 -55 -11 1 ]",144,"0 - + + + - + - 0 - - + "
297055,"[ 0 -11 55 165 330 -462 0 0 0 55 11 1 ]",144,"0 - + + + - 0 0 0 + + + "
298051,"[ 0 -11 55 165 0 462 -462 0 0 -55 -11 1 ]",144,"0 - + + 0 + - 0 0 - - + "
298537,"[ 0 -11 55 165 0 0 0 0 0 -55 -11 1 ]",144,"0 - + + 0 0 0 0 0 - - + "
298675,"[ 0 -11 55 165 0 0 -462 330 0 55 11 1 ]",144,"0 - + + 0 0 - + 0 + + + "
299023,"[ 0 -11 55 165 0 -462 462 0 0 -55 -11 1 ]",144,"0 - + + 0 - + 0 0 - - + "
299161,"[ 0 -11 55 165 0 -462 0 330 0 55 11 1 ]",144,"0 - + + 0 - 0 + 0 + + + "
300157,"[ 0 -11 55 165 -330 462 -462 330 0 -55 -11 1 ]",144,"0 - + + - + - + 0 - - + "
300643,"[ 0 -11 55 165 -330 0 0 330 0 -55 -11 1 ]",144,"0 - + + - 0 0 + 0 - - + "
301129,"[ 0 -11 55 165 -330 -462 462 330 0 -55 -11 1 ]",144,"0 - + + - - + + 0 - - + "
302452,"[ 0 -11 55 0 330 462 -462 0 -165 -55 -11 1 ]",144,"0 - + 0 + + - 0 - - - + "
302479,"[ 0 -11 55 0 330 462 -462 -330 165 -55 -11 1 ]",144,"0 - + 0 + + - - + - - + "
302938,"[ 0 -11 55 0 330 0 0 0 -165 -55 -11 1 ]",144,"0 - + 0 + 0 0 0 - - - + "
302965,"[ 0 -11 55 0 330 0 0 -330 165 -55 -11 1 ]",144,"0 - + 0 + 0 0 - + - - + "
303076,"[ 0 -11 55 0 330 0 -462 330 -165 55 11 1 ]",144,"0 - + 0 + 0 - + - + + + "
303103,"[ 0 -11 55 0 330 0 -462 0 165 55 11 1 ]",144,"0 - + 0 + 0 - 0 + + + + "
303424,"[ 0 -11 55 0 330 -462 462 0 -165 -55 -11 1 ]",144,"0 - + 0 + - + 0 - - - + "
303451,"[ 0 -11 55 0 330 -462 462 -330 165 -55 -11 1 ]",144,"0 - + 0 + - + - + - - + "
303562,"[ 0 -11 55 0 330 -462 0 330 -165 55 11 1 ]",144,"0 - + 0 + - 0 + - + + + "
303589,"[ 0 -11 55 0 330 -462 0 0 165 55 11 1 ]",144,"0 - + 0 + - 0 0 + + + + "
304558,"[ 0 -11 55 0 0 462 -462 330 -165 -55 -11 1 ]",144,"0 - + 0 0 + - + - - - + "
304585,"[ 0 -11 55 0 0 462 -462 0 165 -55 -11 1 ]",144,"0 - + 0 0 + - 0 + - - + "
305044,"[ 0 -11 55 0 0 0 0 330 -165 -55 -11 1 ]",144,"0 - + 0 0 0 0 + - - - + "
305071,"[ 0 -11 55 0 0 0 0 0 165 -55 -11 1 ]",144,"0 - + 0 0 0 0 0 + - - + "
305209,"[ 0 -11 55 0 0 0 -462 330 165 55 11 1 ]",144,"0 - + 0 0 0 - + + + + + "
305530,"[ 0 -11 55 0 0 -462 462 330 -165 -55 -11 1 ]",144,"0 - + 0 0 - + + - - - + "
305557,"[ 0 -11 55 0 0 -462 462 0 165 -55 -11 1 ]",144,"0 - + 0 0 - + 0 + - - + "
305695,"[ 0 -11 55 0 0 -462 0 330 165 55 11 1 ]",144,"0 - + 0 0 - 0 + + + + + "
306409,"[ 0 -11 55 0 -330 462 462 -330 -165 0 0 1 ]",144,"0 - + 0 - + + - - 0 0 + "
306691,"[ 0 -11 55 0 -330 462 -462 330 165 -55 -11 1 ]",144,"0 - + 0 - + - + + - - + "
307177,"[ 0 -11 55 0 -330 0 0 330 165 -55 -11 1 ]",144,"0 - + 0 - 0 0 + + - - + "
307663,"[ 0 -11 55 0 -330 -462 462 330 165 -55 -11 1 ]",144,"0 - + 0 - - + + + - - + "
308986,"[ 0 -11 55 -165 330 462 -462 0 0 -55 -11 1 ]",144,"0 - + - + + - 0 0 - - + "
309472,"[ 0 -11 55 -165 330 0 0 0 0 -55 -11 1 ]",144,"0 - + - + 0 0 0 0 - - + "
309610,"[ 0 -11 55 -165 330 0 -462 330 0 55 11 1 ]",144,"0 - + - + 0 - + 0 + + + "
309958,"[ 0 -11 55 -165 330 -462 462 0 0 -55 -11 1 ]",144,"0 - + - + - + 0 0 - - + "
310096,"[ 0 -11 55 -165 330 -462 0 330 0 55 11 1 ]",144,"0 - + - + - 0 + 0 + + + "
311092,"[ 0 -11 55 -165 0 462 -462 330 0 -55 -11 1 ]",144,"0 - + - 0 + - + 0 - - + "
311578,"[ 0 -11 55 -165 0 0 0 330 0 -55 -11 1 ]",144,"0 - + - 0 0 0 + 0 - - + "
312064,"[ 0 -11 55 -165 0 -462 462 330 0 -55 -11 1 ]",144,"0 - + - 0 - + + 0 - - + "
312943,"[ 0 -11 55 -165 -330 462 462 -330 0 0 0 1 ]",144,"0 - + - - + + - 0 0 0 + "
315619,"[ 0 -11 0 165 330 462 -462 -330 0 0 -11 1 ]",144,"0 - 0 + + + - - 0 0 - + "
316105,"[ 0 -11 0 165 330 0 0 -330 0 0 -11 1 ]",144,"0 - 0 + + 0 0 - 0 0 - + "
316216,"[ 0 -11 0 165 330 0 -462 330 -165 -55 11 1 ]",144,"0 - 0 + + 0 - + - - + + "
316243,"[ 0 -11 0 165 330 0 -462 0 165 -55 11 1 ]",144,"0 - 0 + + 0 - 0 + - + + "
316591,"[ 0 -11 0 165 330 -462 462 -330 0 0 -11 1 ]",144,"0 - 0 + + - + - 0 0 - + "
316702,"[ 0 -11 0 165 330 -462 0 330 -165 -55 11 1 ]",144,"0 - 0 + + - 0 + - - + + "
316729,"[ 0 -11 0 165 330 -462 0 0 165 -55 11 1 ]",144,"0 - 0 + + - 0 0 + - + + "
317725,"[ 0 -11 0 165 0 462 -462 0 0 0 -11 1 ]",144,"0 - 0 + 0 + - 0 0 0 - + "
318211,"[ 0 -11 0 165 0 0 0 0 0 0 -11 1 ]",144,"0 - 0 + 0 0 0 0 0 0 - + "
318349,"[ 0 -11 0 165 0 0 -462 330 165 -55 11 1 ]",144,"0 - 0 + 0 0 - + + - + + "
318697,"[ 0 -11 0 165 0 -462 462 0 0 0 -11 1 ]",144,"0 - 0 + 0 - + 0 0 0 - + "
318835,"[ 0 -11 0 165 0 -462 0 330 165 -55 11 1 ]",144,"0 - 0 + 0 - 0 + + - + + "
319831,"[ 0 -11 0 165 -330 462 -462 330 0 0 -11 1 ]",144,"0 - 0 + - + - + 0 0 - + "
320317,"[ 0 -11 0 165 -330 0 0 330 0 0 -11 1 ]",144,"0 - 0 + - 0 0 + 0 0 - + "
320803,"[ 0 -11 0 165 -330 -462 462 330 0 0 -11 1 ]",144,"0 - 0 + - - + + 0 0 - + "
322126,"[ 0 -11 0 0 330 462 -462 0 -165 0 -11 1 ]",144,"0 - 0 0 + + - 0 - 0 - + "
322153,"[ 0 -11 0 0 330 462 -462 -330 165 0 -11 1 ]",144,"0 - 0 0 + + - - + 0 - + "
322612,"[ 0 -11 0 0 330 0 0 0 -165 0 -11 1 ]",144,"0 - 0 0 + 0 0 0 - 0 - + "
322639,"[ 0 -11 0 0 330 0 0 -330 165 0 -11 1 ]",144,"0 - 0 0 + 0 0 - + 0 - + "
322750,"[ 0 -11 0 0 330 0 -462 330 0 -55 11 1 ]",144,"0 - 0 0 + 0 - + 0 - + + "
323098,"[ 0 -11 0 0 330 -462 462 0 -165 0 -11 1 ]",144,"0 - 0 0 + - + 0 - 0 - + "
323125,"[ 0 -11 0 0 330 -462 462 -330 165 0 -11 1 ]",144,"0 - 0 0 + - + - + 0 - + "
323236,"[ 0 -11 0 0 330 -462 0 330 0 -55 11 1 ]",144,"0 - 0 0 + - 0 + 0 - + + "
324232,"[ 0 -11 0 0 0 462 -462 330 -165 0 -11 1 ]",144,"0 - 0 0 0 + - + - 0 - + "
324259,"[ 0 -11 0 0 0 462 -462 0 165 0 -11 1 ]",144,"0 - 0 0 0 + - 0 + 0 - + "
324718,"[ 0 -11 0 0 0 0 0 330 -165 0 -11 1 ]",144,"0 - 0 0 0 0 0 + - 0 - + "
324745,"[ 0 -11 0 0 0 0 0 0 165 0 -11 1 ]",144,"0 - 0 0 0 0 0 0 + 0 - + "
325204,"[ 0 -11 0 0 0 -462 462 330 -165 0 -11 1 ]",144,"0 - 0 0 0 - + + - 0 - + "
325231,"[ 0 -11 0 0 0 -462 462 0 165 0 -11 1 ]",144,"0 - 0 0 0 - + 0 + 0 - + "
326083,"[ 0 -11 0 0 -330 462 462 -330 -165 55 0 1 ]",144,"0 - 0 0 - + + - - + 0 + "
326365,"[ 0 -11 0 0 -330 462 -462 330 165 0 -11 1 ]",144,"0 - 0 0 - + - + + 0 - + "
326851,"[ 0 -11 0 0 -330 0 0 330 165 0 -11 1 ]",144,"0 - 0 0 - 0 0 + + 0 - + "
327337,"[ 0 -11 0 0 -330 -462 462 330 165 0 -11 1 ]",144,"0 - 0 0 - - + + + 0 - + "
328660,"[ 0 -11 0 -165 330 462 -462 0 0 0 -11 1 ]",144,"0 - 0 - + + - 0 0 0 - + "
329146,"[ 0 -11 0 -165 330 0 0 0 0 0 -11 1 ]",144,"0 - 0 - + 0 0 0 0 0 - + "
329284,"[ 0 -11 0 -165 330 0 -462 330 165 -55 11 1 ]",144,"0 - 0 - + 0 - + + - + + "
329632,"[ 0 -11 0 -165 330 -462 462 0 0 0 -11 1 ]",144,"0 - 0 - + - + 0 0 0 - + "
329770,"[ 0 -11 0 -165 330 -462 0 330 165 -55 11 1 ]",144,"0 - 0 - + - 0 + + - + + "
330766,"[ 0 -11 0 -165 0 462 -462 330 0 0 -11 1 ]",144,"0 - 0 - 0 + - + 0 0 - + "
331252,"[ 0 -11 0 -165 0 0 0 330 0 0 -11 1 ]",144,"0 - 0 - 0 0 0 + 0 0 - + "
331738,"[ 0 -11 0 -165 0 -462 462 330 0 0 -11 1 ]",144,"0 - 0 - 0 - + + 0 0 - + "
332617,"[ 0 -11 0 -165 -330 462 462 -330 0 55 0 1 ]",144,"0 - 0 - - + + - 0 + 0 + "
335293,"[ 0 -11 -55 165 330 462 -462 -330 0 55 -11 1 ]",144,"0 - - + + + - - 0 + - + "
335779,"[ 0 -11 -55 165 330 0 0 -330 0 55 -11 1 ]",144,"0 - - + + 0 0 - 0 + - + "
335890,"[ 0 -11 -55 165 330 0 -462 330 -165 0 11 1 ]",144,"0 - - + + 0 - + - 0 + + "
335917,"[ 0 -11 -55 165 330 0 -462 0 165 0 11 1 ]",144,"0 - - + + 0 - 0 + 0 + + "
336265,"[ 0 -11 -55 165 330 -462 462 -330 0 55 -11 1 ]",144,"0 - - + + - + - 0 + - + "
336376,"[ 0 -11 -55 165 330 -462 0 330 -165 0 11 1 ]",144,"0 - - + + - 0 + - 0 + + "
336403,"[ 0 -11 -55 165 330 -462 0 0 165 0 11 1 ]",144,"0 - - + + - 0 0 + 0 + + "
337399,"[ 0 -11 -55 165 0 462 -462 0 0 55 -11 1 ]",144,"0 - - + 0 + - 0 0 + - + "
337885,"[ 0 -11 -55 165 0 0 0 0 0 55 -11 1 ]",144,"0 - - + 0 0 0 0 0 + - + "
338023,"[ 0 -11 -55 165 0 0 -462 330 165 0 11 1 ]",144,"0 - - + 0 0 - + + 0 + + "
338371,"[ 0 -11 -55 165 0 -462 462 0 0 55 -11 1 ]",144,"0 - - + 0 - + 0 0 + - + "
338509,"[ 0 -11 -55 165 0 -462 0 330 165 0 11 1 ]",144,"0 - - + 0 - 0 + + 0 + + "
339223,"[ 0 -11 -55 165 -330 462 462 -330 -165 -55 0 1 ]",144,"0 - - + - + + - - - 0 + "
339505,"[ 0 -11 -55 165 -330 462 -462 330 0 55 -11 1 ]",144,"0 - - + - + - + 0 + - + "
339991,"[ 0 -11 -55 165 -330 0 0 330 0 55 -11 1 ]",144,"0 - - + - 0 0 + 0 + - + "
340477,"[ 0 -11 -55 165 -330 -462 462 330 0 55 -11 1 ]",144,"0 - - + - - + + 0 + - + "
341800,"[ 0 -11 -55 0 330 462 -462 0 -165 55 -11 1 ]",144,"0 - - 0 + + - 0 - + - + "
341827,"[ 0 -11 -55 0 330 462 -462 -330 165 55 -11 1 ]",144,"0 - - 0 + + - - + + - + "
342286,"[ 0 -11 -55 0 330 0 0 0 -165 55 -11 1 ]",144,"0 - - 0 + 0 0 0 - + - + "
342313,"[ 0 -11 -55 0 330 0 0 -330 165 55 -11 1 ]",144,"0 - - 0 + 0 0 - + + - + "
342424,"[ 0 -11 -55 0 330 0 -462 330 0 0 11 1 ]",144,"0 - - 0 + 0 - + 0 0 + + "
342772,"[ 0 -11 -55 0 330 -462 462 0 -165 55 -11 1 ]",144,"0 - - 0 + - + 0 - + - + "
342799,"[ 0 -11 -55 0 330 -462 462 -330 165 55 -11 1 ]",144,"0 - - 0 + - + - + + - + "
342910,"[ 0 -11 -55 0 330 -462 0 330 0 0 11 1 ]",144,"0 - - 0 + - 0 + 0 0 + + "
343906,"[ 0 -11 -55 0 0 462 -462 330 -165 55 -11 1 ]",144,"0 - - 0 0 + - + - + - + "
343933,"[ 0 -11 -55 0 0 462 -462 0 165 55 -11 1 ]",144,"0 - - 0 0 + - 0 + + - + "
344392,"[ 0 -11 -55 0 0 0 0 330 -165 55 -11 1 ]",144,"0 - - 0 0 0 0 + - + - + "
344419,"[ 0 -11 -55 0 0 0 0 0 165 55 -11 1 ]",144,"0 - - 0 0 0 0 0 + + - + "
344878,"[ 0 -11 -55 0 0 -462 462 330 -165 55 -11 1 ]",144,"0 - - 0 0 - + + - + - + "
344905,"[ 0 -11 -55 0 0 -462 462 0 165 55 -11 1 ]",144,"0 - - 0 0 - + 0 + + - + "
345757,"[ 0 -11 -55 0 -330 462 462 -330 0 -55 0 1 ]",144,"0 - - 0 - + + - 0 - 0 + "
346039,"[ 0 -11 -55 0 -330 462 -462 330 165 55 -11 1 ]",144,"0 - - 0 - + - + + + - + "
346525,"[ 0 -11 -55 0 -330 0 0 330 165 55 -11 1 ]",144,"0 - - 0 - 0 0 + + + - + "
347011,"[ 0 -11 -55 0 -330 -462 462 330 165 55 -11 1 ]",144,"0 - - 0 - - + + + + - + "
348334,"[ 0 -11 -55 -165 330 462 -462 0 0 55 -11 1 ]",144,"0 - - - + + - 0 0 + - + "
348820,"[ 0 -11 -55 -165 330 0 0 0 0 55 -11 1 ]",144,"0 - - - + 0 0 0 0 + - + "
348958,"[ 0 -11 -55 -165 330 0 -462 330 165 0 11 1 ]",144,"0 - - - + 0 - + + 0 + + "
349306,"[ 0 -11 -55 -165 330 -462 462 0 0 55 -11 1 ]",144,"0 - - - + - + 0 0 + - + "
349444,"[ 0 -11 -55 -165 330 -462 0 330 165 0 11 1 ]",144,"0 - - - + - 0 + + 0 + + "
350158,"[ 0 -11 -55 -165 0 462 462 -330 -165 -55 0 1 ]",144,"0 - - - 0 + + - - - 0 + "
350440,"[ 0 -11 -55 -165 0 462 -462 330 0 55 -11 1 ]",144,"0 - - - 0 + - + 0 + - + "
350926,"[ 0 -11 -55 -165 0 0 0 330 0 55 -11 1 ]",144,"0 - - - 0 0 0 + 0 + - + "
351412,"[ 0 -11 -55 -165 0 -462 462 330 0 55 -11 1 ]",144,"0 - - - 0 - + + 0 + - + "
352264,"[ 0 -11 -55 -165 -330 462 462 0 -165 -55 0 1 ]",144,"0 - - - - + + 0 - - 0 + "
352291,"[ 0 -11 -55 -165 -330 462 462 -330 165 -55 0 1 ]",144,"0 - - - - + + - + - 0 + "
